Name,Address,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description,City,Country
Amparito Roca,"Juan Bravo 12, Madrid, 28006, Spain",€€€,Traditional Cuisine,-3.6846401,40.4327796,34913483304.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/amparito-roca,http://restauranteamparitoroca.com/,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","One of those restaurants that never fails to impress and feels as though it has been a long-standing fixture on the Madrid dining scene, establishing a hugely loyal following in the city in a short space of time, especially amongst its business community. Named after a famous pasodoble, it focuses on well-prepared honest and traditional cuisine on an à la carte featuring copious dishes that always includes one or two game-based escabeches. The decorative detail here comes as an added surprise!",Madrid,Spain
Alameda,"Plaza Félix Azpilicueta 1, Fuenmayor, 26360, Spain",€€,Regional Cuisine,-2.5612914,42.4671766,34941450044.0,https://guide.michelin.com/en/la-rioja/fuenmayor/restaurant/alameda,https://www.restaurantealameda.com/,Selected Restaurants,0,Air conditioning,This family - run restaurant is a respected name in the business thanks to the high quality of its ingredients. Highlights are the dishes cooked on the charcoal grill.,Fuenmayor,Spain
Marcano,"Doctor Castelo 31, Madrid, 28009, Spain",€€,International,-3.6752962,40.4204191,34914093642.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/marcano,https://restaurantemarcano.com/,Selected Restaurants,0,"Air conditioning,Credit cards not accepted","This restaurant just a few steps from the Retiro park reflects the culinary passion of chef David Marcano, who trained alongside the San Sebastián-born maestro Juan Mari Arzak. In this contemporary space featuring bare tables, enjoy innovative contemporary dishes showcasing Basque touches and an international influence and with a continual quest for flavour. The friendly kitchen team is happy for guests to order half plates and dishes for sharing.",Madrid,Spain
Candado Golf,"Golf del Candado 2, Malaga, 29018, Spain",€€,Traditional Cuisine,-4.3429432,36.7218469,34952299341.0,https://guide.michelin.com/en/andalucia/malaga/restaurant/candado-golf,https://elrestaurantedelcandadogolf.es/,Selected Restaurants,0,"Air conditioning,Car park","Part of the Real Club El Candado golf club, hence its relaxing terraces and pleasant views. Classic-traditional cuisine plus a good choice of rice dishes.",Malaga,Spain
Ca na Pilar,"Avenida de la Mar 1, Es Migjorn Gran, 07749, Spain",€€,Contemporary,4.0502147,39.9453565,34971370212.0,https://guide.michelin.com/en/islas-baleares/es-migjorn-gran/restaurant/ca-na-pilar,https://www.canapilar.com/es/inicio,Selected Restaurants,0,"Air conditioning,Terrace",This restaurant occupies a typical house with an attractive rustic-contemporary ambience plus a patio-terrace that can only be booked for dinner. Traditional and regional cuisine with a contemporary touch.,Es Migjorn Gran,Spain
Alessandro Maino,"Rei En Jaume 5, Castelló de la Plana, 12001, Spain",€€,International,-0.0409199,39.9856261,34695046814.0,https://guide.michelin.com/en/comunidad-valenciana/castell-de-la-plana/restaurant/alessandro-maino,http://www.alessandromainorestaurante.com,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access",This restaurant’s interesting cuisine with a French and Italian influence is showcased on an à la carte and several set menus (an “executive” menu midweek and a gastronomic menu at weekends).,Castelló de la Plana,Spain
Kabia,"Legazpi 5, Zumarraga, 20700, Spain",€€,Traditional Cuisine,-2.3151273,43.0899079,34943726274.0,https://guide.michelin.com/en/pais-vasco/zumarraga/restaurant/kabia,https://www.restaurantekabia.com/,Selected Restaurants,0,"Air conditioning,Wheelchair access",A family-run restaurant with a strong connection to the land and a focus on traditional cuisine with a contemporary twist. The à la carte is complemented by an interesting daily menu.,Zumarraga,Spain
La Perla de Jávea,"Avenida de la Llibertat 21, Xàbia, 03730, Spain",€€,Traditional Cuisine,0.1925648,38.7713195,34966470772.0,https://guide.michelin.com/en/comunidad-valenciana/xbia/restaurant/la-perla-de-javea,https://www.laperladejavea.com/,Selected Restaurants,0,"Air conditioning,Great view,Terrace,Wheelchair access","Located directly on the seafront promenade, this bright, contemporary restaurant boasting superb views provides the backdrop for traditional cuisine specialising in savoury rice dishes, fideuás and fish direct from the auction.",Xàbia,Spain
Quema,"Paseo María Agustín 20, Saragossa, 50004, Spain",€€,Contemporary,-0.8901065,41.651257,34976439214.0,https://guide.michelin.com/en/aragon/zaragoza/restaurant/quema,https://restaurantequema.com/,Selected Restaurants,0,"Air conditioning,Wheelchair access","Despite its functional appearance, this restaurant situated next to the imposing Pablo Serrano IAACC (Aragonese Institute of Contemporary Art and Culture) building serves cuisine that is high on quality but low on price. In this informal, multi-purpose setting, guests can choose from a reasonably priced contemporary-style menu with a good choice of dishes and observe the chefs at work in the open-view kitchen behind the bar. Half of the wines available come from the local region.",Saragossa,Spain
TAMPU,"Prim 13, Madrid, 28004, Spain",€€,Peruvian,-3.6934524,40.421894,34915641913.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/tampu,https://tampurestaurante.com/,Selected Restaurants,0,Air conditioning,"A mix of slate, wood and wicker, plus a Quechua name that is in reference to old lodgings built along the Inca Trail. Classic Peruvian cuisine, including ceviches, raw fish tiraditos, and potato based causas.",Madrid,Spain
La Hermosa de Alba,"Tetuán 34, Santander, 39004, Spain",€€,Fusion,-3.7926266,43.4660929,34942809108.0,https://guide.michelin.com/en/cantabria/santander/restaurant/la-hermosa-de-alba,,Selected Restaurants,0,"Air conditioning,Counter dining","A restaurant with a fun, modern feel that is enjoying considerable success in the city. The menu here is contemporary in style with elements of fusion cooking and dishes designed for sharing.",Santander,Spain
Iki,"Luis de Morales 2, Seville, 41018, Spain",€€€,Japanese,-5.9726301,37.3865676,34954447495.0,https://guide.michelin.com/en/andalucia/sevilla/restaurant/iki1090877,,Selected Restaurants,0,"Air conditioning,Counter dining","With its menu of sashimi, tataki, gyozas, uromaki rolls etc, this small Japanese restaurant located just a few metres from the Ramón Sánchez-Pizjuán stadium is gaining an ever-increasing local fanbase. In its attractive dining room, embellished with designer details and a pleasant bar from where the chefs can be observed hard at work (their skill at slicing fish and preparing tempura is particularly impressive), enjoy traditionally inspired Japanese cuisine.",Seville,Spain
Maite,"Plaza San Pedro Nolasco 5, Saragossa, 50001, Spain",€€,Contemporary,-0.8768169,41.6529178,34976397474.0,https://guide.michelin.com/en/aragon/zaragoza/restaurant/antonio224677,https://www.maite.restaurant/,Selected Restaurants,0,"Air conditioning,Terrace","Intimate, personal and well run by a couple who have been trained in some of Spain’s leading restaurants. Updated traditional cuisine with lots of attention to presentation.",Saragossa,Spain
La Tasquita de Enfrente,"Ballesta 6, Madrid, 28004, Spain",€€€,International,-3.70362,40.42133,34915325449.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/la-tasquita-de-enfrente,https://www.latasquitadeenfrente.com/,Selected Restaurants,0,Air conditioning,This welcoming restaurant tucked away behind the busy Gran Vía has made a name for itself thanks to its modern take on French-inspired cuisine that can be savoured on an impressive tasting menu. The latter changes daily in line with high-quality and easily recognisable market-fresh ingredients with a permanent focus on local provenance and seasonality. À la carte dining is also an option here.,Madrid,Spain
Alabaster,"Montalbán 9, Madrid, 28014, Spain",€€€,Modern Cuisine,-3.6898091,40.4180855,34915121131.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/alabaster,https://www.restaurantealabaster.com/,Selected Restaurants,0,Air conditioning,"In an excellent location next to the Retiro park, Alabaster is home to a gastro-bar with high tables for an informal supper, an impressive glass-fronted wine cellar, and a spacious dining room complemented by two private spaces. Updated seasonal and traditional cuisine, with the menu divided into two parts (Comparte and Disfruta). Don’t miss the toasted meringue tart with lemon cream!",Madrid,Spain
Vertigo,"Doña Berenguela, Córdoba, 14006, Spain",€€,Creative,-4.786552,37.8914114,34623033328.0,https://guide.michelin.com/en/andalucia/cordoba/restaurant/vertigo,https://vertigorestaurante.com/,Selected Restaurants,0,"Air conditioning,Wheelchair access","Impressive dragons, imaginary beings from the subconscious and striking clouds of colour provide the backdrop in this highly original, aesthetically focused restaurant. Here, chef Javier Moreno has created a restaurant that is able to reflect his dreamlike world, in so doing fuelling his creativity to the full. His highly personalised cuisine is uncomplicated and without any single culinary attachment, hence the mix of ingredients sourced from far and wide.",Córdoba,Spain
Koiné,"Bazán, 45, Alacant, 03001, Spain",€€,Mediterranean Cuisine,-0.4864161,38.346219,34865724722.0,https://guide.michelin.com/en/comunidad-valenciana/alacant/restaurant/koine-1207209,http://www.koine-bistro.es,Selected Restaurants,0,Air conditioning,"Koiné’s name refers to a variant of the Greek language once used in Ancient Greece. Here, the cuisine has returned to the origins and roots of Mediterranean cooking, working in tandem with the culinary traditions of Andalucia and with a style that has adapted to contemporary tastes. The chef has previously worked in the R&D department of the Dani García Group – a detail that is obvious on the menu.",Alacant,Spain
Arallo Taberna,"Reina 31, Madrid, 28004, Spain",€€,Fusion,-3.6983557,40.419853,34690673796.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/arallo-taberna534584,https://amicalia.es/arallo,Selected Restaurants,0,"Air conditioning,Wheelchair access",An urban gastro-bar that breaks with tradition by opting for a fusion of Spanish and Oriental cuisine that demonstrates a subtle combination of textures and flavours. Don’t miss the dumplings!,Madrid,Spain
Cau de l'Ateneu,"Les Piques 1, Manresa, 08241, Spain",€€,Modern Cuisine,1.8251958,41.7234195,34938513859.0,https://guide.michelin.com/en/catalunya/manresa/restaurant/cau-de-l-ateneu,https://www.caudelateneu.com/,Selected Restaurants,0,Air conditioning,"Occupying the magnificent Ateneo de Manresa, this restaurant is run by a married couple, Xaro and Jacint. Updated traditional cuisine with a focus on carefully selected ingredients and meticulous presentation.",Manresa,Spain
Gloria,"Plaza Florencio Rodríguez 3, Gijón, 33206, Spain",€€,"Contemporary, Regional Cuisine",-5.6635227,43.542324,34984299490.0,https://guide.michelin.com/en/principado-de-asturias/gijon/restaurant/gloria548783,https://www.estasengloria.com/,Selected Restaurants,0,"Air conditioning,Counter dining,Terrace","This designer-inspired restaurant with a relaxed vibe showcases the more informal culinary offerings of the Manzano siblings, Nacho and Esther. The traditional à la carte, with its hints of fusion, is complemented by several menu options.",Gijón,Spain
El Muro,"Paseo de las Cobijadas 1, Vejer de la Frontera, 11150, Spain",€€,"Contemporary, Andalusian",-5.9639505,36.2522401,34648783468.0,https://guide.michelin.com/en/andalucia/vejer-de-la-frontera/restaurant/el-muro,http://www.elmurorestaurante.es,Selected Restaurants,0,Air conditioning,"A unique restaurant that takes its name from the nearby walls of Vejer, a delightful “pueblo blanco” that was designated a national “Artistic and Historic Site” in 1976. Having spent time working in leading restaurants elsewhere, local chef Paco Doncel has returned to his roots to embark on his own project in this regionally inspired and casual setting. His cooking centres on contemporary cuisine influenced by local dishes such as his signature cannelloni (the filling depends on seasonal ingredients) and croquettes “de mi madre”, followed by cheesecake with ice-cream.",Vejer de la Frontera,Spain
Brabo,"Séneca 28, Barcelona, 08006, Spain",€€€,Grills,2.15558,41.39646,34931247745.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/brabo,http://braborestaurante.com,Selected Restaurants,0,Air conditioning,"If you’re a diehard carnivore, you’ll want to head straight for this contemporary yet unpretentious “asador” run by two young chefs where meat is the unquestionable star of the show. On the menu, which is particularly designed for sharing, homemade starters include wild boar mortadella, aged beef loin and country-style pâté. The main meat focus is on the rare French Gascon breed of black pig, similar to the Iberian breed. Despite the prevalence of meat on the menu, a fish of the day is always available, along with a varied choice of side dishes.",Barcelona,Spain
Baoli,"Jovellanos 5, Madrid, 28014, Spain",€€€,Chinese Contemporary,-3.6967628,40.417069,34917822905.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/baoli,http://www.baolirestaurante.com,Selected Restaurants,0,Air conditioning,"Make sure you don’t miss this luxurious, oriental-inspired eatery which raises the traditional impression of Chinese restaurants to another level thanks to its cuisine and standard of service. In the kitchen, chef Felipe Bao’s aim is to endow his dishes with the philosophy and exquisite nature of imperial Chinese cooking, which is built around solid Cantonese recipes. An excellent option for a romantic meal for two.",Madrid,Spain
Tsuro,"San Juan de Dios, Jerez de la Frontera, 11403, Spain",€€€,Japanese,-6.1379576,36.6871031,34660808669.0,https://guide.michelin.com/en/andalucia/jerez-de-la-frontera/restaurant/tsuro,http://www.tsurojerez.es,Selected Restaurants,0,Air conditioning,"This small, centrally located restaurant, that likes to view itself as a passageway (Tsuro in Japanese) between Jerez and Japan, is dominated by a bar at which the chef (the only employee) can be seen hard at work. This intense culinary experience reveals many of the secrets of Japanese cuisine, from the rice ceremony and its preparation to the importance of knife sharpening. The dining experience, which lasts around three hours, is based around an Omakase menu and changes depending on market availability. Booking is essential.",Jerez de la Frontera,Spain
La Llorería,"San Lorenzo 4, Madrid, 28004, Spain",€€,Modern Cuisine,-3.6995575,40.4252751,34912109411.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/la-lloreria,http://www.lalloreriarestaurante.com,Selected Restaurants,0,"Air conditioning,Counter dining","A restaurant that exudes a sense of freedom, excitement and youthful exuberance in equal measure – qualities which combine perfectly with consistency, technique and a passion for hard work. The setting, which takes on the appearance of a bar with just a few tables and has a counter set up for dining, is relatively simple, but this is compensated in spades by contemporary cuisine featuring flavours and textures that are always interesting. Choose between an à la carte particularly designed for sharing, with the option of “raciones” and half plates.",Madrid,Spain
Veratus,"Finca los Parrales, Jarandilla de la Vera, 10450, Spain",€€,Contemporary,-5.6679985,40.1264472,34643530500.0,https://guide.michelin.com/en/extremadura/jarandilla-de-la-vera/restaurant/veratus,https://restauranteveratus.com/,Selected Restaurants,0,"Air conditioning,Wheelchair access","A restaurant with a rustic ambience and a delightful setting next to the beautiful stone bridge spanning the river and facing the natural swimming pools that are always popular in summer. The young chef here showcases his contemporary cuisine, while continually aiming to champion local, seasonal inspired ingredients.",Jarandilla de la Vera,Spain
La Maruca - López de Hoyos,"López de Hoyos 42, Madrid, 28001, Spain",€€,Traditional Cuisine,-3.6808689,40.4400618,34915631485.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/la-maruca-lopez-de-hoyos,http://www.restaurantelamaruca.com,Selected Restaurants,0,"Air conditioning,Terrace","In keeping with the focus in its sister restaurants along the city’s Castellana and Velázquez streets, the region of Cantabria takes complete centre-stage here. The standout features in this spacious, contemporary eatery with its large windows looking out onto the street are the welcoming terrace to the rear and an unwavering focus on time-honoured Cantabrian cooking. The latter is based around quality ingredients and simply prepared dishes that retain a strong emphasis on detail. Specialities include anchovies, Santander-style fried squid, brandade fritters, stews (mountain stew and Lebaniego stew from the town of Liébana), and Cachopo, a typical dish combining steak, ham and cheese.",Madrid,Spain
Carea Bistró,"Platerías 1, Leon, 24003, Spain",€€,Contemporary,-5.567461,42.5972324,34987723560.0,https://guide.michelin.com/en/castilla-y-leon/leon/restaurant/carea-bistro,https://careabistro.es/,Selected Restaurants,0,Air conditioning,"Run by a young couple, this bistro in the city’s Barrio Húmedo district owes its name to a local breed of dog (“carea leonés” or “Leonese sheepdog”). It is laid out on two floors with a small bar on the ground floor and the dining room upstairs. The contemporary-style dishes served here feature a hint of fusion and are based around ingredients from the local area.",Leon,Spain
Muxgo,"León y Castillo 227, Las Palmas de Gran Canaria, 35005, Spain",€€€,Creative,-15.4279542,28.1219882,34828150028.0,https://guide.michelin.com/en/canarias/las-palmas-de-gran-canaria/restaurant/muxgo,http://www.muxgo.es,Selected Restaurants,0,"Air conditioning,Restaurant offering vegetarian menus,Terrace","Muxgo is part of the luxury Santa Catalina Royal Hideaway hotel, where the cooking is an ode to sustainable and organic cuisine championed by chef Borja Marrero. Here, he continues to produce creative and contemporary dishes based around ingredients rooted in the DNA of the Canary Islands and, first and foremost, those grown on his own farm. Dining options are centred around three regular tasting menus (Los Orígenes, Lo más profundo de Tejeda, and an “executive” menu), along with El Territorio, the latter only available for dinner from Wednesday to Friday, excluding public holidays.",Las Palmas de Gran Canaria,Spain
Método,"Francisco Piquer 6, Teruel, 44001, Spain",€€€,Contemporary,-1.1071582,40.3443143,34978227773.0,https://guide.michelin.com/en/aragon/teruel/restaurant/metodo-1197835,http://www.restaurantemetodo.es,Selected Restaurants,0,Air conditioning,"In this modern restaurant, located along a pedestrian street in the centre of Teruel’s old quarter, you’ll find a choice of extensive menus that are unashamedly focused on two star ingredients from carefully selected suppliers, namely beef and tuna, and a strong emphasis on meticulous presentation.",Teruel,Spain
El Petirrojo,"Lugar de Quintana de los Prados 44, Quintana de los Prados, 09569, Spain",€€,Traditional Cuisine,-3.5124855,43.0759736,34630123831.0,https://guide.michelin.com/en/castilla-y-leon/quintana-de-los-prados/restaurant/el-petirrojo,,Selected Restaurants,0,,A welcoming restaurant occupying a stone house with a well-maintained small garden and a rustic interior featuring plenty of attention to detail. The culinary focus from the pleasant couple that owns El Petirrojo is on traditional Basque-influenced cuisine specialising in cod dishes.,Quintana de los Prados,Spain
Bistrónomo,"Previsión Social 19, Saragossa, 50008, Spain",€,Contemporary,-0.8738108,41.6424234,34976967567.0,https://guide.michelin.com/en/aragon/zaragoza/restaurant/bistronomo,http://www.bistronomo.es,Selected Restaurants,0,Air conditioning,"A simple bistro that defines its cooking as haute-cuisine from the “barrio”! Contemporary-style tapas and raciones featuring Asian fusions, vegetables, tripe etc, alongside a more seasonally inspired menu.",Saragossa,Spain
Casa 887,"Gran Vía 9, Donostia / San Sebastián, 20002, Spain",€€,"Fusion, Contemporary",-1.9740584,43.3245563,34943321138.0,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/casa-887,http://www.grupo887.com,Selected Restaurants,0,Air conditioning,"A restaurant with a casual feel run by a Brazilian chef with a passion for fusion cooking, hence dishes with influences from France, Japan, Mexico etc. Media-ración options are also available.",Donostia / San Sebastián,Spain
Lonxa d´Alvaro,"Mariña 22, Muxía, 15124, Spain",€€,Meats and Seafood,-9.2169569,43.105108,34981742501.0,https://guide.michelin.com/en/galicia/muxia/restaurant/lonxa-d%C2%B4alvaro,http://www.alonxadalvaro.com,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","A family run restaurant with a contemporary feel, located on the main street opposite the port. The menu here is based around locally sourced fish, seafood and delicious grilled meats.",Muxía,Spain
Landua,"Lugar O Fieiro, Mazaricos, 15256, Spain",€€,Contemporary,-9.1032774,42.9071228,34667617479.0,https://guide.michelin.com/en/galicia/mazaricos/restaurant/landua,http://www.restaurantelandua.com,Selected Restaurants,0,Wheelchair access,"Occupying an old stone house in the heart of the countryside, Landua is run with great enthusiasm by a young couple. In the kitchen, visible as soon as you enter, the entire focus is on a single surprise menu explained at your table by the chef and based around locally sourced ingredients.",Mazaricos,Spain
L’Hostal de Ca l’Enric,"Carretera Camprodón N 260, La Vall de Bianya, 17813, Spain",€€,Traditional Cuisine,2.4401289,42.2217505,34972291206.0,https://guide.michelin.com/en/catalunya/la-vall-de-bianya/restaurant/l-hostal-de-ca-l-enric,https://www.restaurantcalenric.cat/,Selected Restaurants,0,"Air conditioning,Car park,Terrace","This bright, welcoming restaurant just 100m or so from the award-winning Ca l'Enric is run by chef Isabel Juncà, who shares her passion for seasonally inspired traditional cuisine through affordably priced day-to-day cooking that definitely does not skimp on flavour. The à la carte, featuring savoury rice dishes, grilled fish and meat, cannelloni etc, is complemented by an inexpensive yet well-crafted weekday menu.",La Vall de Bianya,Spain
Lasai,"Príncipe 4, Bilbao, 48001, Spain",€€,Traditional Cuisine,-2.924787,43.2624031,34944053736.0,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/lasai-1205773,http://www.lasaibilbao.com,Selected Restaurants,0,Air conditioning,"Lasai takes its name from the Basque word for “calm” or “tranquillity”. This discreet restaurant in a narrow street in the centre of the city, just a few metres from the river, invites guests to discover its modern take on traditional cuisine via an à la carte and two set menus, all of which showcase dishes with their roots in the region and time-honoured flavours. The decor changes periodically thanks to the varied art exhibitions hosted here.",Bilbao,Spain
Veiramar Arcade,"Avenida Castelao 2, Soutomaior, 36690, Spain",€€,Seafood,-8.6116919,42.3444378,34986700916.0,https://guide.michelin.com/en/galicia/soutomaior/restaurant/veiramar-arcade,http://www.veiramar.es,Selected Restaurants,0,"Air conditioning,Terrace","Thanks to the completely glass-enclosed dining room, guests can enjoy delightful views of the mouth of the River Verdugo. Simply constructed dishes that are based around excellent ingredients and with a strong focus on the sea, although high-quality meat and rice dishes are also available.",Soutomaior,Spain
Capet,"Cometa 5, Barcelona, 08002, Spain",€€,Seasonal Cuisine,2.1790772,41.3821591,34937204421.0,https://guide.michelin.com/en/catalunya/barcelona/restaurant/capet,http://capetrestaurant.com/,Selected Restaurants,0,Air conditioning,A restaurant with a rustic-urban feel in the heart of the city’s Gothic Quarter. Updated traditional cuisine that is highly contemporary but with a straightforward approach that comes as a pleasant surprise.,Barcelona,Spain
Etéreo by Pedro Nel,"San Antonio 63, Santa Cruz de Tenerife, 38001, Spain",€€,Fusion,-16.25209,28.4735,34922194195.0,https://guide.michelin.com/en/canarias/santa-cruz-de-tenerife/restaurant/etereo-by-pedro-nel,http://www.etereobypedronel.com,Selected Restaurants,0,Air conditioning,"The Colombian-born chef showcases a mix of cuisines that demonstrate a passion for flavours from around the world, with a special focus on meat.",Santa Cruz de Tenerife,Spain
Basque Eneko,"Plaza de la Magdalena 1, Seville, 41001, Spain",€€,Modern Cuisine,-5.9969214,37.3912642,34955121033.0,https://guide.michelin.com/en/andalucia/sevilla/restaurant/basque-sevilla,http://www.enekoatxaseville.com/es/,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","Discover the contemporary Basque cuisine of award-winning chef Eneko Atxa, who has transported his consistent and highly creative cooking to Seville, using ingredients that are truly sublime.",Seville,Spain
Beiramar,"Avenida Beiramar 30, O Grove, 36980, Spain",€€,Seafood,-8.8626486,42.4955919,34986731081.0,https://guide.michelin.com/en/galicia/o-grove/restaurant/beiramar,http://www.restaurantebeiramar.com/,Selected Restaurants,0,"Air conditioning,Terrace",An attractive and intimate family-run restaurant with an impressive live seafood tank at the entrance that highlights the cuisine on offer here (superb fish and seafood and a few rice dishes).,O Grove,Spain
Zalacaín,"Álvarez de Baena 4, Madrid, 28006, Spain",€€€€,Classic Cuisine,-3.6888851,40.4383311,34911401414.0,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/zalacain-1196871,https://zalacain.es/,Selected Restaurants,0,"Air conditioning,Interesting wine list,Wheelchair access","A major icon of Spain’s restaurant scene, Zalacaín boasts an à la carte featuring a number of its historic dishes (Búcaro “Don Pío” with smoked salmon, quail’s egg and caviar, Tellagorri cod, steak tartare etc), alongside a tasting menu.",Madrid,Spain
D'Berto,"Teniente Domínguez 84, O Grove, 36980, Spain",€€€€,"Seafood, Galician",-8.8609056,42.4845456,34986733447.0,https://guide.michelin.com/en/galicia/o-grove/restaurant/d-berto,http://www.dberto.com/,Selected Restaurants,0,"Air conditioning,Car park,Interesting wine list","Well managed by two brothers, find one in the dining area and the other at the stoves. It has a bar and a private area at the back. Traditional Galician cuisine.",O Grove,Spain
Candlelight,"Plaza de la Rosaleda, S'Agaró, 17248, Spain",€€€,"Contemporary, Classic Cuisine",3.0556861,41.7908102,34972321100.0,https://guide.michelin.com/en/catalunya/s-agaro/restaurant/candlelight,https://www.lagavina.com/restaurante-candlelight-costa-brava/,Selected Restaurants,0,"Air conditioning,Car park,Garden or park,Terrace","This elegant restaurant, located inside the La Gavina hotel, is the best gastronomic option in S'Agaró, one of the Costa Brava’s most coveted destinations. It is overseen by famous French chef Romain Fornell, hence the high levels of technique in evidence in contemporary cuisine that is closely connected to the classic cuisine of his homeland. For a truly memorable and romantic experience, make sure you book a table on the Mediterranean-inspired terrace.",S'Agaró,Spain
El Remedio,"Barrio de Liandres, Ruiloba, 39527, Spain",€€,"Traditional Cuisine, Farm to table",-4.2619086,43.391873,34942107813.0,https://guide.michelin.com/en/cantabria/ruiloba/restaurant/el-remedio,https://restauranteelremedio.com/,Selected Restaurants,0,"Air conditioning,Car park,Great view,Terrace","Surrounded by green spaces, El Remedio enjoys an almost picture - postcard location next to a 19C church and just a few metres from the cliff. The traditionally based cuisine is prepared with high - quality ingredients to create refined dishes full of elegant textures.",Ruiloba,Spain
Erre & Urrechu,"José Meliá, Marbella, 29602, Spain",€€,Meats and Grills,-4.9024847,36.5082708,34952858238.0,https://guide.michelin.com/en/andalucia/marbella/restaurant/erre-urrechu,https://erremarbella.com/,Selected Restaurants,0,"Air conditioning,Car park,Restaurant offering vegetarian menus,Wheelchair access",A restaurant featuring no fewer than three impressive wood grills: holm oak for its superb meats; orange tree wood for vegetables; and olive wood for fish. Vegan options are also available.,Marbella,Spain
Cal Pere del Maset,"Ponent 20, Sant Pau d'Ordal, 08739, Spain",€€,Traditional Cuisine,1.795256,41.38282,34938993028.0,https://guide.michelin.com/en/catalunya/sant-pau-d-ordal/restaurant/cal-pere-del-maset,https://www.calperedelmaset.com/,Selected Restaurants,0,"Air conditioning,Interesting wine list,Wheelchair access","A family-run restaurant established over half a century ago where you can enjoy cooking with a traditional flavour, including renowned dishes such as baked cannelloni and pigs’ trotters with plums.",Sant Pau d'Ordal,Spain
Las Redes,"Avenida de los Soportales 24, San Vicente de la Barquera, 39540, Spain",€€,Seafood,-4.3983856,43.3852851,34942712542.0,https://guide.michelin.com/en/cantabria/san-vicente-de-la-barquera/restaurant/las-redes,https://restaurantelasredes.com/,Selected Restaurants,0,"Air conditioning,Interesting wine list,Terrace","A family-run restaurant well situated along the main street running through this small town, where the focus is on sourcing the freshest possible ingredients from the local auction. Traditional à la carte featuring fish, seafood and a few savoury rice dishes. Pleasant terrace.",San Vicente de la Barquera,Spain
Asador Lechazo Aranda,"Tetuán 15, Santander, 39004, Spain",€€,Meats and Grills,-3.7954727,43.4656061,34942214823.0,https://guide.michelin.com/en/cantabria/santander/restaurant/asador-lechazo-aranda,https://asadorlechazoaranda.wixsite.com/asadorlechazoaranda,Selected Restaurants,0,"Air conditioning,Terrace","This restaurant boasts an attractive Castilian decor and a menu featuring traditional cuisine, including the occasional seafood dish, top-quality meat and delicious roasts cooked in a wood-fired oven. Roast lamb is the house speciality.",Santander,Spain
Casa Silvano-Maracaibo,"Paseo de Ezequiel González 25, Segovia, 40002, Spain",€€,"Modern Cuisine, Traditional Cuisine",-4.1218281,40.9451959,34921461545.0,https://guide.michelin.com/en/castilla-y-leon/segovia/restaurant/casa-silvano-maracaibo,http://www.restaurantemaracaibo.com,Selected Restaurants,0,"Air conditioning,Interesting wine list","Attractive gastronomy which has distanced itself from roast dishes, in well - kept, classical surroundings. Regional flavours and up - to - date dishes make up an extensive and well - balanced menu.",Segovia,Spain
Celler d'en Joan Pàmies,"Masferrer 9, Riudoms, 43330, Spain",€€€,Regional Cuisine,1.0511287,41.1366374,34977850082.0,https://guide.michelin.com/en/catalunya/riudoms/restaurant/el-celler-d-en-joan-pamies,http://www.cellerjoanpamies.com,Selected Restaurants,0,"Air conditioning,Terrace","Occupying a large 18C house, where the use of locally sourced products is key, as is the maxim of “not rejecting the cooking of bygone days, but adding to it with imagination and vitality”.",Riudoms,Spain
La Vaquería,"Carretera Benimagrell 52, El Campello, 03560, Spain",€€,Traditional Cuisine,-0.4172344,38.3900536,34965940323.0,https://guide.michelin.com/en/comunidad-valenciana/el-campello/restaurant/la-vaqueria,https://asadorlavaqueria.com/,Selected Restaurants,0,"Air conditioning,Terrace,Wheelchair access","A contemporary style rotisserie with a terrace and children’s play area. Grilled meats are the house speciality, although fish and seasonal vegetable dishes also feature on the menu.",El Campello,Spain
La Mulata,"Andrés del Río 7, Santander, 39004, Spain",€€€,Seafood,-3.7961379,43.4653713,34942363785.0,https://guide.michelin.com/en/cantabria/santander/restaurant/la-mulata,https://www.restaurantemulata.es/,Selected Restaurants,0,"Air conditioning,Terrace","Named after a species of crab, La Mulata features a bar that focuses mainly on “raciones”, an impressive fish and seafood display, and a live lobster tank just beneath it. The à la carte, which specialises in seafood, is complemented by an excellent selection of savoury rice dishes.",Santander,Spain
